schools/0/distance,schools/1/rating,bathrooms,resoFacts/bedrooms,yearBuilt,latitude,longitude,lotSizeInSqft,livingArea,propertyTaxRate,resoFacts/hasCooling,resoFacts/hasHeating,address/city,resoFacts/parkingCapacity,distance_to_city_center,sale_month,sale_week,mortgageRates/thirtyYearFixedRate,high_value_flooring,monthlyHoaFee_imputed,price,resoFacts/hasGarage_True,resoFacts/hasSpa_1.0,resoFacts/hasHomeWarranty_True,resoFacts/hasView_True,resoFacts/homeType_Condo,resoFacts/homeType_Cooperative,resoFacts/homeType_MobileManufactured,resoFacts/homeType_MultiFamily,resoFacts/homeType_SingleFamily,resoFacts/homeType_Townhouse,resoFacts/homeType_Unknown,resoFacts/homeType_VacantLand,resoFacts/hasAttachedProperty_True,nearest_hospital_distance_km,nearest_airport_distance_km,distance_to_beach_km,county,county_clean,gdp_2019,log_gdp_2019,log_distance_to_beach_km
0.40096481966900716,6.0,2.0,3.0,1962.0,33.78322,-118.02746,6500.0,1911.0,1.07,1,1,Garden Grove,2.0,8.02127173175743,7.0,30,5.527,0,0.0,1180000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.037744797508677035,0.10078380530621447,10.353891443329047,Orange County,Orange,269229776000.0,26.318831037812718,2.3373624339094916
0.4167808918673508,6.333333333333333,4.0,3.0,2017.0,37.714695,-122.4743,1277.0,2062.0,1.18,1,1,San Francisco,2.0,8.253357087801623,7.0,30,5.527,1,245.0,1600000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.03481001498077455,0.13800521602461482,5.931012189443606,San Francisco County,San Francisco,203486742000.0,26.038866689829565,1.7801948880633136
0.500035183506054,5.333333333333333,2.0,3.0,1986.0,34.43974,-119.72021,1742.0,1639.0,1.07,1,1,Santa Barbara,2.0,2.9172465286663876,8.0,34,5.527,0,0.0,1292500,1.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.007230353373747103,0.12204408308476247,4.152890095823255,Santa Barbara County,Santa Barbara,31348798000.0,24.16844176198248,1.423804500494749
0.6814842468675694,4.0,2.0,3.0,1972.0,37.56883,-122.04144,9583.0,1372.0,1.24,1,1,Fremont,2.0,5.187068790735909,7.0,27,5.527,1,0.0,1900000,1.0,True,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.06270399638008155,0.12068704847249584,3.0212032619486813,Alameda County,Alameda,146210749000.0,25.708314904131257,1.105655183143016
0.5244929081157638,6.0,4.0,4.0,2013.0,33.90351,-117.81028,25661.666666666668,2817.0,1.07,1,1,Yorba Linda,2.0,1.6843435283063952,9.0,38,5.527,0,315.0,1450000,1.0,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,0.03680921521537523,0.1724053480376875,9.105120052741057,Orange County,Orange,269229776000.0,26.318831037812718,2.208836898456847
0.25792281638160874,6.0,2.0,3.0,1961.0,37.48305,-121.91914,6098.0,1674.0,1.24,1,1,Fremont,2.0,9.495938164812289,9.0,36,5.527,1,0.0,2031300,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.08776661318106532,0.1207952297485268,11.953429057207192,Alameda County,Alameda,146210749000.0,25.708314904131257,2.481018187609037
0.5,7.0,2.0,3.0,1925.0,33.764614,-118.1424,3831.0,2046.0,1.16,1,1,Long Beach,2.0,4.781067120240702,9.0,36,5.527,0,0.0,1830000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.024040774519298206,0.053961889978019525,4.8227341680565745,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,1.5733410220178534
0.505883848508822,5.333333333333333,3.0,5.0,1988.0,37.14207,-121.62467,10890.0,3176.0,1.1266666666666667,1,1,Morgan Hill,3.0,2.9326662350319834,8.0,35,5.527,0,0.0,2000000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.11820949533886767,0.06659366900839069,24.22018885018737,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,3.187186535377263
0.4813815972927523,5.333333333333333,1.0,2.0,1951.0,34.442787,-119.76969,7841.0,1284.0,1.07,1,1,Santa Barbara,3.0,6.997591701461754,7.0,27,5.527,0,0.0,1354000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.011026241355388721,0.07370212852421498,8.14158053926422,Santa Barbara County,Santa Barbara,31348798000.0,24.16844176198248,2.096984330608781
0.2931763916783688,4.333333333333333,1.0,2.0,1942.0,33.98337,-118.46426,4299.0,1113.0,1.16,0,1,Venice,2.0,0.5160166508821784,9.0,37,5.527,1,0.0,1763000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.025056914175702216,0.034952145642289614,0.5160166508821784,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,-0.6616162448697036
0.6474782950547059,4.333333333333333,2.0,2.3333333333333335,2005.0,37.64815,-122.10284,3920.0,1298.6666666666667,1.24,0,0,Hayward,0.0,3.006104444756103,7.0,29,5.527,0,0.0,1154000,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.020956018493274442,0.021760431728259182,1.671376183977611,Alameda County,Alameda,146210749000.0,25.708314904131257,0.5136473493378195
